//X Y Z Scalar_field Scalar_field_#2 Scalar_field_#3
11.859200 -1.470100 2245.794678 2149.0000 904.0000 1467.0000
11.863400 -1.458900 2245.796387 2149.0000 905.0000 1384.0000
11.865100 -1.441200 2245.800293 2149.0000 906.0000 1340.0000
11.701000 -1.633000 2245.770508 2150.0000 880.0000 1490.0000
11.850000 -1.642900 2245.749512 2150.0000 895.0000 1422.0000
11.852700 -1.626500 2245.752686 2150.0000 896.0000 1405.0000
11.850700 -1.601500 2245.758301 2150.0000 897.0000 1454.0000
11.847100 -1.573300 2245.764893 2150.0000 898.0000 1481.0000
11.845500 -1.548700 2245.770264 2150.0000 899.0000 1437.0000
11.849200 -1.535300 2245.772705 2150.0000 900.0000 1496.0000
11.853900 -1.523700 2245.774658 2150.0000 901.0000 1474.0000
11.856100 -1.505100 2245.778320 2150.0000 902.0000 1423.0000
11.860400 -1.493300 2245.780273 2150.0000 903.0000 1365.0000
11.858600 -1.469300 2245.785645 2150.0000 904.0000 1482.0000
11.863900 -1.460300 2245.786865 2150.0000 905.0000 1442.0000
11.862700 -1.436400 2245.792236 2150.0000 906.0000 1359.0000
11.836200 -1.613500 2245.748291 2151.0000 895.0000 1407.0000
11.832800 -1.584000 2245.755127 2151.0000 896.0000 1540.0000
11.829700 -1.556700 2245.761230 2151.0000 897.0000 1526.0000
11.835600 -1.548900 2245.762207 2151.0000 898.0000 1503.0000
11.842500 -1.542700 2245.762695 2151.0000 899.0000 1479.0000
11.848500 -1.534300 2245.763916 2151.0000 900.0000 1481.0000
11.852500 -1.521100 2245.766113 2151.0000 901.0000 1456.0000
11.855400 -1.504000 2245.769287 2151.0000 902.0000 1453.0000
11.860100 -1.493200 2245.770996 2151.0000 903.0000 1358.0000
11.858000 -1.468400 2245.776611 2151.0000 904.0000 1473.0000
11.862900 -1.458700 2245.778076 2151.0000 905.0000 1431.0000
11.861200 -1.433600 2245.783691 2151.0000 906.0000 1394.0000
11.821100 -1.645500 2245.734375 2152.0000 892.0000 1460.0000
11.820100 -1.579400 2245.748535 2152.0000 895.0000 1470.0000
11.825600 -1.569100 2245.750000 2152.0000 896.0000 1560.0000
11.830000 -1.557700 2245.751953 2152.0000 897.0000 1480.0000
11.835200 -1.548500 2245.753174 2152.0000 898.0000 1484.0000
11.842500 -1.543300 2245.753418 2152.0000 899.0000 1457.0000
11.847900 -1.533300 2245.754883 2152.0000 900.0000 1516.0000
11.850500 -1.517300 2245.757813 2152.0000 901.0000 1488.0000
11.854800 -1.503200 2245.760498 2152.0000 902.0000 1470.0000
11.860400 -1.494200 2245.761719 2152.0000 903.0000 1340.0000
11.858600 -1.470200 2245.767090 2152.0000 904.0000 1439.0000
11.862300 -1.457800 2245.769287 2152.0000 905.0000 1405.0000
11.858800 -1.428800 2245.775879 2152.0000 906.0000 1395.0000
11.803500 -1.648300 2245.726807 2153.0000 890.0000 1462.0000
11.809500 -1.641700 2245.727295 2153.0000 891.0000 1437.0000
11.812900 -1.628400 2245.729736 2153.0000 892.0000 1402.0000
11.802600 -1.584500 2245.740479 2153.0000 893.0000 1416.0000
11.818300 -1.575900 2245.740234 2153.0000 895.0000 1475.0000
11.827200 -1.572900 2245.739746 2153.0000 896.0000 1470.0000
11.831300 -1.560900 2245.741699 2153.0000 897.0000 1469.0000
11.835600 -1.549900 2245.743652 2153.0000 898.0000 1479.0000
11.842100 -1.542900 2245.744385 2153.0000 899.0000 1456.0000
11.848000 -1.534000 2245.745605 2153.0000 900.0000 1493.0000
11.850400 -1.517500 2245.748779 2153.0000 901.0000 1473.0000
11.855700 -1.505700 2245.750488 2153.0000 902.0000 1454.0000
11.860600 -1.495100 2245.752197 2153.0000 903.0000 1326.0000
11.859600 -1.472900 2245.757080 2153.0000 904.0000 1427.0000
11.861200 -1.455700 2245.760498 2153.0000 905.0000 1391.0000
11.856600 -1.424400 2245.767822 2153.0000 906.0000 1364.0000
11.783000 -1.647300 2245.720459 2154.0000 888.0000 1445.0000
11.792300 -1.645500 2245.719482 2154.0000 889.0000 1416.0000
11.798700 -1.638700 2245.720215 2154.0000 890.0000 1331.0000
11.801600 -1.625200 2245.722656 2154.0000 891.0000 1377.0000
11.805300 -1.612600 2245.724854 2154.0000 892.0000 1451.0000
11.810900 -1.602600 2245.726318 2154.0000 893.0000 1432.0000
11.805300 -1.571000 2245.733643 2154.0000 894.0000 1391.0000
11.818600 -1.577000 2245.730713 2154.0000 895.0000 1499.0000
11.827700 -1.574400 2245.730225 2154.0000 896.0000 1423.0000
11.832000 -1.563000 2245.732178 2154.0000 897.0000 1425.0000
11.836600 -1.552400 2245.733887 2154.0000 898.0000 1419.0000
11.841500 -1.542000 2245.735352 2154.0000 899.0000 1470.0000
11.847900 -1.534300 2245.736084 2154.0000 900.0000 1457.0000
11.850500 -1.518100 2245.739258 2154.0000 901.0000 1482.0000
11.855300 -1.505300 2245.741455 2154.0000 902.0000 1429.0000
11.858900 -1.491700 2245.743896 2154.0000 903.0000 1346.0000
11.860000 -1.474200 2245.747559 2154.0000 904.0000 1425.0000
11.858500 -1.450400 2245.752686 2154.0000 905.0000 1450.0000
11.855500 -1.422600 2245.759033 2154.0000 906.0000 1353.0000
11.771600 -1.643300 2245.713379 2155.0000 887.0000 1444.0000
11.781200 -1.644000 2245.712158 2155.0000 888.0000 1402.0000
11.786900 -1.634400 2245.713379 2155.0000 889.0000 1317.0000
11.789600 -1.619600 2245.716309 2155.0000 890.0000 1371.0000
11.794500 -1.610500 2245.717529 2155.0000 891.0000 1435.0000
11.803900 -1.610100 2245.716553 2155.0000 892.0000 1471.0000
11.812200 -1.605900 2245.716309 2155.0000 893.0000 1461.0000
11.814500 -1.591200 2245.718994 2155.0000 894.0000 1397.0000
11.819000 -1.578300 2245.721191 2155.0000 895.0000 1465.0000
11.826400 -1.572100 2245.721680 2155.0000 896.0000 1478.0000
11.831700 -1.562800 2245.722900 2155.0000 897.0000 1447.0000
11.836500 -1.552600 2245.724609 2155.0000 898.0000 1401.0000
11.842700 -1.545000 2245.725342 2155.0000 899.0000 1431.0000
11.847700 -1.534300 2245.727051 2155.0000 900.0000 1469.0000
11.850800 -1.519200 2245.729980 2155.0000 901.0000 1461.0000
11.853300 -1.501400 2245.733398 2155.0000 902.0000 1447.0000
11.857900 -1.490100 2245.735107 2155.0000 903.0000 1360.0000
11.860100 -1.474800 2245.738037 2155.0000 904.0000 1394.0000
11.857400 -1.448400 2245.743896 2155.0000 905.0000 1482.0000
11.868300 -1.451000 2245.742188 2155.0000 906.0000 1345.0000
11.751500 -1.642100 2245.707031 2156.0000 885.0000 1358.0000
11.775000 -1.631100 2245.706543 2156.0000 888.0000 1286.0000
11.780600 -1.621300 2245.707764 2156.0000 889.0000 1351.0000
11.785800 -1.611900 2245.709229 2156.0000 890.0000 1379.0000
11.793100 -1.607800 2245.708984 2156.0000 891.0000 1425.0000
11.803600 -1.609800 2245.707520 2156.0000 892.0000 1421.0000
11.812300 -1.606500 2245.707031 2156.0000 893.0000 1468.0000
11.816500 -1.595900 2245.708740 2156.0000 894.0000 1437.0000
11.818000 -1.576600 2245.712646 2156.0000 895.0000 1473.0000
11.826100 -1.572000 2245.712646 2156.0000 896.0000 1432.0000
11.831500 -1.562600 2245.713867 2156.0000 897.0000 1425.0000
11.836200 -1.552400 2245.715576 2156.0000 898.0000 1398.0000
11.842200 -1.544500 2245.716309 2156.0000 899.0000 1471.0000
11.848100 -1.535500 2245.717529 2156.0000 900.0000 1432.0000
11.853100 -1.524700 2245.719238 2156.0000 901.0000 1476.0000
11.852800 -1.500600 2245.724365 2156.0000 902.0000 1432.0000
11.858600 -1.492100 2245.725342 2156.0000 903.0000 1364.0000
11.860300 -1.475900 2245.728516 2156.0000 904.0000 1395.0000
11.860000 -1.454600 2245.733154 2156.0000 905.0000 1406.0000
11.722300 -1.621700 2245.705811 2157.0000 883.0000 1292.0000
11.739600 -1.637100 2245.700439 2157.0000 884.0000 1319.0000
11.750400 -1.640200 2245.698486 2157.0000 885.0000 1346.0000
11.758500 -1.637500 2245.697998 2157.0000 886.0000 1358.0000
11.785000 -1.610600 2245.700439 2157.0000 890.0000 1444.0000
11.802800 -1.608500 2245.698486 2157.0000 892.0000 1444.0000
11.811400 -1.605000 2245.698242 2157.0000 893.0000 1476.0000
11.817600 -1.598800 2245.698730 2157.0000 894.0000 1492.0000
11.818600 -1.578400 2245.702881 2157.0000 895.0000 1457.0000
11.825300 -1.570600 2245.703857 2157.0000 896.0000 1430.0000
11.832000 -1.564200 2245.704346 2157.0000 897.0000 1408.0000
11.845600 -1.573100 2245.700684 2157.0000 898.0000 1432.0000
11.841100 -1.542400 2245.707764 2157.0000 899.0000 1500.0000
11.848000 -1.535800 2245.708252 2157.0000 900.0000 1416.0000
11.902200 -1.631900 2245.681396 2157.0000 901.0000 1301.0000
11.853400 -1.502400 2245.714600 2157.0000 902.0000 1389.0000
11.859500 -1.494600 2245.715576 2157.0000 903.0000 1392.0000
11.861300 -1.478500 2245.718750 2157.0000 904.0000 1368.0000
11.711800 -1.620500 2245.698242 2158.0000 882.0000 1361.0000
11.725200 -1.628200 2245.695068 2158.0000 883.0000 1245.0000
11.738900 -1.636100 2245.691650 2158.0000 884.0000 1303.0000
11.748400 -1.636400 2245.690430 2158.0000 885.0000 1313.0000
11.756200 -1.633000 2245.690186 2158.0000 886.0000 1311.0000
11.762200 -1.624700 2245.691162 2158.0000 887.0000 1275.0000
11.802400 -1.608100 2245.689697 2158.0000 892.0000 1494.0000
11.810500 -1.603600 2245.689453 2158.0000 893.0000 1510.0000
11.818100 -1.600200 2245.689209 2158.0000 894.0000 1468.0000
11.820200 -1.582400 2245.692871 2158.0000 895.0000 1483.0000
11.824500 -1.569300 2245.695068 2158.0000 896.0000 1468.0000
11.836100 -1.573600 2245.692627 2158.0000 897.0000 1326.0000
11.871000 -1.607700 2245.681152 2158.0000 899.0000 1415.0000
11.846600 -1.533400 2245.699707 2158.0000 900.0000 1470.0000
11.853200 -1.502500 2245.705566 2158.0000 902.0000 1409.0000
11.860400 -1.496800 2245.705811 2158.0000 903.0000 1359.0000
11.912200 -1.590000 2245.679932 2158.0000 904.0000 1229.0000
11.719400 -1.636800 2245.684814 2159.0000 882.0000 1311.0000
11.725700 -1.629700 2245.685303 2159.0000 883.0000 1233.0000
11.737100 -1.632700 2245.683350 2159.0000 884.0000 1329.0000
11.745700 -1.631200 2245.682617 2159.0000 885.0000 1339.0000
11.751700 -1.623900 2245.683350 2159.0000 886.0000 1353.0000
11.759900 -1.620200 2245.683105 2159.0000 887.0000 1322.0000
11.767800 -1.617300 2245.682861 2159.0000 888.0000 1409.0000
11.777100 -1.615300 2245.681885 2159.0000 889.0000 1551.0000
11.783800 -1.609000 2245.682617 2159.0000 890.0000 1490.0000
11.792100 -1.607100 2245.681885 2159.0000 891.0000 1514.0000
11.801700 -1.607100 2245.680664 2159.0000 892.0000 1574.0000
11.809600 -1.602100 2245.680908 2159.0000 893.0000 1539.0000
11.816400 -1.597000 2245.680908 2159.0000 894.0000 1509.0000
11.821300 -1.585000 2245.682861 2159.0000 895.0000 1490.0000
11.823000 -1.566500 2245.686523 2159.0000 896.0000 1548.0000
11.835500 -1.572800 2245.683594 2159.0000 897.0000 1342.0000
11.894500 -1.637400 2245.662842 2159.0000 900.0000 1334.0000
11.856500 -1.510000 2245.694336 2159.0000 902.0000 1391.0000
11.908400 -1.602000 2245.668701 2159.0000 903.0000 1251.0000
11.724700 -1.628000 2245.676758 2160.0000 883.0000 1226.0000
11.734500 -1.627700 2245.675537 2160.0000 884.0000 1295.0000
11.743300 -1.626600 2245.674805 2160.0000 885.0000 1357.0000
11.748300 -1.617100 2245.676025 2160.0000 886.0000 1293.0000
11.757200 -1.615000 2245.675293 2160.0000 887.0000 1344.0000
11.767300 -1.616500 2245.673828 2160.0000 888.0000 1507.0000
11.777800 -1.617100 2245.672363 2160.0000 889.0000 1514.0000
11.784500 -1.611000 2245.672852 2160.0000 890.0000 1476.0000
11.792400 -1.608100 2245.672607 2160.0000 891.0000 1497.0000
11.800600 -1.605200 2245.672119 2160.0000 892.0000 1606.0000
11.808800 -1.600900 2245.672119 2160.0000 893.0000 1502.0000
11.815900 -1.596500 2245.672119 2160.0000 894.0000 1449.0000
11.821300 -1.585500 2245.673584 2160.0000 895.0000 1470.0000
11.822800 -1.566600 2245.677490 2160.0000 896.0000 1518.0000
11.831200 -1.563900 2245.677002 2160.0000 897.0000 1429.0000
11.734200 -1.627400 2245.666504 2161.0000 884.0000 1314.0000
11.766100 -1.614600 2245.665283 2161.0000 888.0000 1524.0000
11.775900 -1.613700 2245.664307 2161.0000 889.0000 1502.0000
11.784700 -1.611800 2245.663574 2161.0000 890.0000 1486.0000
11.791900 -1.607600 2245.663574 2161.0000 891.0000 1484.0000
11.799200 -1.602700 2245.663574 2161.0000 892.0000 1588.0000
11.807800 -1.599200 2245.663330 2161.0000 893.0000 1504.0000
11.815600 -1.596100 2245.663086 2161.0000 894.0000 1463.0000
11.820700 -1.584600 2245.664795 2161.0000 895.0000 1448.0000
11.822900 -1.567300 2245.668213 2161.0000 896.0000 1510.0000
11.831000 -1.563900 2245.667725 2161.0000 897.0000 1404.0000
11.882100 -1.653700 2245.642822 2161.0000 898.0000 1178.0000
11.886100 -1.641500 2245.645020 2161.0000 899.0000 1391.0000
11.706200 -1.648900 2245.656494 2162.0000 880.0000 1306.0000
11.791600 -1.607400 2245.654297 2162.0000 891.0000 1511.0000
11.797800 -1.600100 2245.655273 2162.0000 892.0000 1586.0000
11.806400 -1.596600 2245.654785 2162.0000 893.0000 1527.0000
11.814500 -1.594300 2245.654297 2162.0000 894.0000 1491.0000
11.820800 -1.585300 2245.655518 2162.0000 895.0000 1441.0000
11.822700 -1.567300 2245.658936 2162.0000 896.0000 1510.0000
11.830600 -1.563400 2245.658691 2162.0000 897.0000 1377.0000
11.852700 -1.590700 2245.650391 2162.0000 898.0000 1376.0000
11.841300 -1.545200 2245.661133 2162.0000 899.0000 1505.0000
11.847300 -1.536500 2245.662354 2162.0000 900.0000 1486.0000
11.884300 -1.595200 2245.645508 2162.0000 901.0000 1378.0000
11.541100 -1.589000 2245.680176 2163.0000 866.0000 1349.0000
11.704700 -1.646100 2245.647949 2163.0000 880.0000 1320.0000
11.711900 -1.644000 2245.647461 2163.0000 881.0000 1371.0000
11.712700 -1.624500 2245.651611 2163.0000 882.0000 1324.0000
11.717200 -1.613500 2245.653076 2163.0000 883.0000 1253.0000
11.813500 -1.592500 2245.645752 2163.0000 894.0000 1440.0000
11.821100 -1.586400 2245.645996 2163.0000 895.0000 1470.0000
11.822100 -1.566500 2245.649902 2163.0000 896.0000 1511.0000
11.830400 -1.563400 2245.649658 2163.0000 897.0000 1378.0000
11.836500 -1.556200 2245.650391 2163.0000 898.0000 1378.0000
11.841000 -1.545000 2245.652100 2163.0000 899.0000 1533.0000
11.864400 -1.574200 2245.643311 2163.0000 900.0000 1437.0000
11.544800 -1.597200 2245.668701 2164.0000 866.0000 1351.0000
11.593000 -1.636600 2245.654541 2164.0000 869.0000 1348.0000
11.714200 -1.649200 2245.636963 2164.0000 881.0000 1264.0000
11.714900 -1.629500 2245.641113 2164.0000 882.0000 1313.0000
11.715000 -1.609300 2245.645020 2164.0000 883.0000 1376.0000
11.757000 -1.616100 2245.638672 2164.0000 887.0000 1403.0000
11.766700 -1.617100 2245.637207 2164.0000 888.0000 1442.0000
11.776300 -1.615700 2245.636230 2164.0000 889.0000 1437.0000
11.821900 -1.566500 2245.640869 2164.0000 896.0000 1503.0000
11.829900 -1.562800 2245.640625 2164.0000 897.0000 1360.0000
11.835600 -1.554700 2245.641602 2164.0000 898.0000 1385.0000
11.845800 -1.555700 2245.640137 2164.0000 899.0000 1535.0000
11.578800 -1.627700 2245.648926 2165.0000 868.0000 1390.0000
11.717700 -1.635800 2245.630127 2165.0000 882.0000 1279.0000
11.715100 -1.609900 2245.635742 2165.0000 883.0000 1293.0000
11.745300 -1.652600 2245.623291 2165.0000 884.0000 1456.0000
11.767600 -1.619400 2245.627441 2165.0000 888.0000 1425.0000
11.775800 -1.615000 2245.627197 2165.0000 889.0000 1385.0000
11.782400 -1.608700 2245.627686 2165.0000 890.0000 1484.0000
11.790100 -1.605500 2245.627441 2165.0000 891.0000 1520.0000
11.797000 -1.599800 2245.627930 2165.0000 892.0000 1499.0000
11.821800 -1.566700 2245.631592 2165.0000 896.0000 1473.0000
11.829000 -1.561300 2245.631836 2165.0000 897.0000 1409.0000
11.843800 -1.572900 2245.627686 2165.0000 898.0000 1404.0000
11.580000 -1.630600 2245.639160 2166.0000 868.0000 1386.0000
11.718800 -1.618200 2245.624512 2166.0000 883.0000 1292.0000
11.744100 -1.650400 2245.614746 2166.0000 884.0000 1368.0000
11.738500 -1.618900 2245.622070 2166.0000 885.0000 1308.0000
11.776700 -1.617600 2245.617676 2166.0000 889.0000 1298.0000
11.781800 -1.607900 2245.618896 2166.0000 890.0000 1447.0000
11.788200 -1.602000 2245.619385 2166.0000 891.0000 1552.0000
11.795200 -1.596300 2245.619629 2166.0000 892.0000 1582.0000
11.803000 -1.591000 2245.619873 2166.0000 893.0000 1597.0000
11.810900 -1.588200 2245.619385 2166.0000 894.0000 1554.0000
11.837700 -1.623400 2245.608887 2166.0000 895.0000 1418.0000
11.821200 -1.565900 2245.622803 2166.0000 896.0000 1471.0000
11.849000 -1.604900 2245.611328 2166.0000 897.0000 1439.0000
11.528600 -1.585600 2245.645508 2167.0000 865.0000 1329.0000
11.569600 -1.628800 2245.631592 2167.0000 867.0000 1313.0000
11.580800 -1.632600 2245.629395 2167.0000 868.0000 1426.0000
11.645700 -1.627200 2245.622559 2167.0000 875.0000 1397.0000
11.700800 -1.639800 2245.613281 2167.0000 880.0000 1401.0000
11.710000 -1.641800 2245.611572 2167.0000 881.0000 1278.0000
11.743200 -1.649100 2245.606201 2167.0000 884.0000 1393.0000
11.736700 -1.615600 2245.613770 2167.0000 885.0000 1291.0000
11.747300 -1.618100 2245.611816 2167.0000 886.0000 1318.0000
11.776300 -1.617000 2245.608643 2167.0000 889.0000 1335.0000
11.781000 -1.606600 2245.610107 2167.0000 890.0000 1423.0000
11.787300 -1.600500 2245.610596 2167.0000 891.0000 1527.0000
11.794900 -1.596200 2245.610596 2167.0000 892.0000 1590.0000
11.802700 -1.590800 2245.610596 2167.0000 893.0000 1589.0000
11.814300 -1.596000 2245.608398 2167.0000 894.0000 1535.0000
11.824900 -1.596400 2245.606934 2167.0000 895.0000 1477.0000
11.843200 -1.613700 2245.601074 2167.0000 896.0000 1369.0000
11.869700 -1.459600 2245.629395 2167.0000 906.0000 1291.0000
11.566700 -1.623300 2245.623779 2168.0000 867.0000 1262.0000
11.580000 -1.631400 2245.620605 2168.0000 868.0000 1444.0000
11.648500 -1.652600 2245.607910 2168.0000 874.0000 1436.0000
11.699600 -1.637600 2245.604492 2168.0000 880.0000 1388.0000
11.707000 -1.635800 2245.604004 2168.0000 881.0000 1330.0000
11.743100 -1.649400 2245.596924 2168.0000 884.0000 1366.0000
11.738500 -1.619900 2245.603516 2168.0000 885.0000 1243.0000
11.747400 -1.618700 2245.602539 2168.0000 886.0000 1339.0000
11.755300 -1.614300 2245.602539 2168.0000 887.0000 1376.0000
11.774500 -1.613700 2245.600342 2168.0000 889.0000 1403.0000
11.780800 -1.606700 2245.601074 2168.0000 890.0000 1426.0000
11.788000 -1.602300 2245.601074 2168.0000 891.0000 1394.0000
11.794400 -1.595600 2245.601563 2168.0000 892.0000 1557.0000
11.802600 -1.591100 2245.601563 2168.0000 893.0000 1589.0000
11.832300 -1.635100 2245.589111 2168.0000 894.0000 1464.0000
11.895900 -1.538600 2245.601074 2168.0000 905.0000 1303.0000
11.859300 -1.437300 2245.626221 2168.0000 906.0000 1329.0000
11.565800 -1.621900 2245.614990 2169.0000 867.0000 1365.0000
11.582100 -1.636200 2245.610107 2169.0000 868.0000 1390.0000
11.646800 -1.649400 2245.599609 2169.0000 874.0000 1473.0000
11.665400 -1.649500 2245.597168 2169.0000 876.0000 1452.0000
11.672800 -1.645300 2245.597168 2169.0000 877.0000 1409.0000
11.699000 -1.636700 2245.595703 2169.0000 880.0000 1361.0000
11.705700 -1.633600 2245.595459 2169.0000 881.0000 1389.0000
11.713600 -1.628800 2245.595459 2169.0000 882.0000 1320.0000
11.741600 -1.626900 2245.592529 2169.0000 885.0000 1309.0000
11.750700 -1.626200 2245.591553 2169.0000 886.0000 1408.0000
11.756100 -1.616400 2245.593018 2169.0000 887.0000 1368.0000
11.762500 -1.610300 2245.593262 2169.0000 888.0000 1447.0000
11.773500 -1.612000 2245.591797 2169.0000 889.0000 1413.0000
11.780600 -1.606600 2245.591797 2169.0000 890.0000 1494.0000
11.787300 -1.601200 2245.592285 2169.0000 891.0000 1481.0000
11.801600 -1.611300 2245.588379 2169.0000 892.0000 1436.0000
11.824100 -1.637500 2245.580322 2169.0000 893.0000 1416.0000
11.900800 -1.570000 2245.584961 2169.0000 904.0000 1284.0000
11.857900 -1.456000 2245.613281 2169.0000 905.0000 1347.0000
11.858000 -1.434900 2245.617432 2169.0000 906.0000 1348.0000
11.533900 -1.597800 2245.614746 2170.0000 865.0000 1361.0000
11.565200 -1.621200 2245.606201 2170.0000 867.0000 1391.0000
11.635600 -1.647000 2245.592285 2170.0000 873.0000 1417.0000
11.647000 -1.650300 2245.590088 2170.0000 874.0000 1465.0000
11.641300 -1.619200 2245.597168 2170.0000 875.0000 1487.0000
11.665400 -1.650000 2245.587891 2170.0000 876.0000 1450.0000
11.674600 -1.649600 2245.586914 2170.0000 877.0000 1396.0000
11.690600 -1.640800 2245.586914 2170.0000 879.0000 1349.0000
11.698800 -1.636700 2245.586670 2170.0000 880.0000 1327.0000
11.705000 -1.632400 2245.586670 2170.0000 881.0000 1356.0000
11.713900 -1.630000 2245.586182 2170.0000 882.0000 1346.0000
11.722800 -1.628300 2245.585449 2170.0000 883.0000 1397.0000
11.753300 -1.632100 2245.580811 2170.0000 886.0000 1437.0000
11.756300 -1.617400 2245.583496 2170.0000 887.0000 1406.0000
11.762500 -1.610700 2245.583984 2170.0000 888.0000 1423.0000
